subject_category	subject_label	predicate_id	object_id	object_label	match_type	creator_id	mapping_date	subject_id
env_local_scale	sea water	skos:relatedMatch	ENVO:00002149	sea water	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:sea%20water
env_local_scale	tidal flat	skos:relatedMatch	ENVO:00000241	tidal mudflat	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:tidal%20flat
env_local_scale	Continental margin	skos:relatedMatch	ENVO:01000298	continental margin	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:Continental%20margin
env_local_scale	Ocean	skos:relatedMatch	ENVO:00000015	ocean	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:Ocean
env_local_scale	bay	skos:relatedMatch	ENVO:00000032	bay	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:bay
env_local_scale	cove	skos:relatedMatch	ENVO:00000138	cove	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:cove
env_local_scale	organic feature	skos:relatedMatch	ENVO:01000159	organic feature	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:organic%20feature
env_local_scale	sea	skos:relatedMatch	ENVO:00000016	sea	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:sea
env_local_scale	sinkhole	skos:relatedMatch	ENVO:00000195	sinkhole	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:sinkhole
env_local_scale	Mud Volcano	skos:relatedMatch	ENVO:00000402	mud volcano	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:Mud%20Volcano
