subject_category	subject_label	predicate_id	object_id	object_label	match_type	creator_id	mapping_date	subject_id
env_broad_scale	metagenome	skos:relatedMatch	NCBITaxon:256318	metagenome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:metagenome
env_broad_scale	temperate shrubland biome	skos:relatedMatch	ENVO:01000215	temperate shrubland biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:temperate%20shrubland%20biome
env_broad_scale	tundra	skos:relatedMatch	ENVO:00000112	tundra	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:tundra
env_broad_scale	Cold seeps	skos:relatedMatch	ENVO:01000263	cold seep	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:Cold%20seeps
env_broad_scale	anthropogenic environment	skos:relatedMatch	ENVO:01000313	anthropogenic environment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:anthropogenic%20environment
env_broad_scale	bacteria	skos:relatedMatch	NCBITaxon:2	Bacteria	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:bacteria
env_broad_scale	lake sediment	skos:relatedMatch	ENVO:00000546	lake sediment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:lake%20sediment
env_broad_scale	marginal sea	skos:relatedMatch	ENVO:00000016	sea	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:marginal%20sea
env_broad_scale	marine cold seep biome [ENVO:01000127]	skos:relatedMatch	ENVO:01000127	marine cold seep biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:marine%20cold%20seep%20biome%20%5BENVO%3A01000127%5D
env_broad_scale	Hydrothermal vent	skos:relatedMatch	ENVO:00000215	hydrothermal vent	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:Hydrothermal%20vent
env_broad_scale	cold seep	skos:relatedMatch	ENVO:01000263	cold seep	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:cold%20seep
env_broad_scale	deep marine sediment [ENVO:00002113]	skos:relatedMatch	ENVO:00002113	deep marine sediment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:deep%20marine%20sediment%20%5BENVO%3A00002113%5D
env_broad_scale	marine environment	skos:relatedMatch	ENVO:01000320	marine environment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:marine%20environment
env_broad_scale	polar desert biome	skos:relatedMatch	ENVO:01000186	polar desert biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:polar%20desert%20biome
env_broad_scale	sandy beach	skos:relatedMatch	ENVO:00002199	sandy beach	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:sandy%20beach
env_broad_scale	sulfur spring	skos:relatedMatch	ENVO:00000126	sulfur spring	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:20:19	env_broad_scale_env_package_normalization.EnvPackage_sediment:sulfur%20spring
