CUI-less	N/A	ENVO:01001711	upper air	upper air	biolink:OntologyClass
CUI-less	N/A	ENVO:01001714	occlusion	occluded front	biolink:OntologyClass
CUI-less	N/A	ENVO:01001714	occluded front	occluded front	biolink:OntologyClass
CUI-less	N/A	ENVO:01001713	upper front	upper front	biolink:OntologyClass
CUI-less	N/A	CHEBI:50047	organic amino compound	organic amino compound	biolink:ChemicalSubstance
CUI-less	N/A	ENVO:01001710	tropical front	intertropical front	biolink:OntologyClass
CUI-less	N/A	ENVO:01001710	intertropical front	intertropical front	biolink:OntologyClass
CUI-less	N/A	ENVO:01001719	katabatic wind	katabatic wind	biolink:OntologyClass
CUI-less	N/A	CHEBI:83821	amino acid derivative	amino acid derivative	biolink:ChemicalSubstance
CUI-less	N/A	ENVO:01001716	warm occluded front	warm occluded front	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001041	beef food product	beef food product	biolink:OntologyClass
CUI-less	N/A	CHEBI:83820	non-proteinogenic amino acid	non-proteinogenic amino acid	biolink:ChemicalSubstance
CUI-less	N/A	OBO:FOODON_00002373	food product by meal type	food product by meal type	biolink:OntologyClass
CUI-less	N/A	ENVO:01001715	cold occluded front	cold occluded front	biolink:OntologyClass
CUI-less	N/A	ENVO:01001718	secondary cold front	secondary cold front	biolink:OntologyClass
CUI-less	N/A	ENVO:01001717	neutral occluded front	neutral occluded front	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001040	chicken meat food product	chicken meat food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001045	ice cream	ice cream food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001045	ice-cream	ice cream food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001045	ice cream food product	ice cream food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001046	seafood product	seafood product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001049	pork chop food product	pork chop food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001047	obsolete: jeotgal food product	obsolete: jeotgal food product	biolink:OntologyClass
CUI-less	N/A	OBO:PATO_0002078	hollow	hollow	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001048	meshanger cheese food product	meshanger cheese food product	biolink:OntologyClass
CUI-less	N/A	GO:0015980	energy derivation by oxidation of organic compounds	energy derivation by oxidation of organic compounds	biolink:OntologyClass
CUI-less	N/A	ENVO:01000413	old plant	old plant	biolink:OntologyClass
CUI-less	N/A	ENVO:00005778	tropical soil	tropical soil	biolink:OntologyClass
CUI-less	N/A	ENVO:01001745	stationary front	quasi-stationary front	biolink:OntologyClass
CUI-less	N/A	ENVO:01001745	quasi-stationary front	quasi-stationary front	biolink:OntologyClass
CUI-less	N/A	ENVO:01000414	young plant	young plant	biolink:OntologyClass
CUI-less	N/A	ENVO:01001744	gravity wind	drainage wind	biolink:OntologyClass
CUI-less	N/A	ENVO:01001744	drainage wind	drainage wind	biolink:OntologyClass
CUI-less	N/A	ENVO:00005779	vegetable garden soil	vegetable garden soil	biolink:OntologyClass
CUI-less	N/A	ENVO:01000415	PM2.5	fine respirable suspended particulate matter	biolink:OntologyClass
CUI-less	N/A	ENVO:01000415	fine respirable suspended particulate matter	fine respirable suspended particulate matter	biolink:OntologyClass
CUI-less	N/A	ENVO:01001747	mass fluid flow	mass fluid flow	biolink:OntologyClass
CUI-less	N/A	ENVO:01001746	glacier wind	glacier wind	biolink:OntologyClass
CUI-less	N/A	ENVO:01000416	ultrafine respirable suspended particulate matter	ultrafine respirable suspended particulate matter	biolink:OntologyClass
CUI-less	N/A	ENVO:01001741	warming of a liquid	warming of a liquid	biolink:OntologyClass
CUI-less	N/A	ENVO:01001740	warming of a gas	warming of a gas	biolink:OntologyClass
CUI-less	N/A	ENVO:01000410	intertidal zone	marine eulittoral zone	biolink:OntologyClass
CUI-less	N/A	ENVO:01000410	mediolittoral zone	marine eulittoral zone	biolink:OntologyClass
CUI-less	N/A	ENVO:01000410	midlittoral zone	marine eulittoral zone	biolink:OntologyClass
CUI-less	N/A	ENVO:01000410	foreshore	marine eulittoral zone	biolink:OntologyClass
CUI-less	N/A	ENVO:01000410	marine eulittoral zone	marine eulittoral zone	biolink:OntologyClass
CUI-less	N/A	ENVO:01000411	infralittoral zone	infralittoral zone	biolink:OntologyClass
CUI-less	N/A	ENVO:01001742	warming of a solid	warming of a solid	biolink:OntologyClass
CUI-less	N/A	ENVO:01000412	circalittoral zone	circalittoral zone	biolink:OntologyClass
CUI-less	N/A	NCBITaxon:9604	Pongidae	Hominidae	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:9604	great apes	Hominidae	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:9604	Hominidae	Hominidae	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:9605	humans	Homo	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:9605	Homo	Homo	biolink:OrganismalEntity
CUI-less	N/A	ENVO:01000417	house	house	biolink:OntologyClass
CUI-less	N/A	NCBITaxon:9606	human	Homo sapiens	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:9606	man	Homo sapiens	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:9606	Homo sapiens	Homo sapiens	biolink:OrganismalEntity
CUI-less	N/A	ENVO:01001749	wind storm	wind storm	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001052	amasake food product	amasake food product	biolink:OntologyClass
CUI-less	N/A	ENVO:01001748	cyclonic rotation	cyclonic circulation	biolink:OntologyClass
CUI-less	N/A	ENVO:01001748	cyclonic circulation	cyclonic circulation	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001053	fermented dairy food product	fermented dairy food product	biolink:OntologyClass
CUI-less	N/A	ENVO:01000418	human house	human house	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001050	tempeh food product	tempeh food product	biolink:OntologyClass
CUI-less	N/A	ENVO:01000419	domestic garden	domestic garden	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00002381	food product by organism	food product by organism	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001051	fermented rice beverage	fermented rice beverage	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001056	flour food product	flour food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001057	plant fruit food product	plant fruit food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001054	fermented fish or seafood food product	fermented fish or seafood food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001055	sea water fish food product	sea water fish food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_03310387	oil	oil	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001058	fruit extract food product	fruit extract food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001059	apple juice	apple juice	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001059	apple juice	apple juice	biolink:OntologyClass
CUI-less	N/A	ENVO:00005770	beech forest soil	beech forest soil	biolink:OntologyClass
CUI-less	N/A	OBO:PATO_0002080	broken into two pieces	broken into two pieces	biolink:OntologyClass
CUI-less	N/A	ENVO:00005771	muddy soil	muddy soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005772	orchard soil	orchard soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005773	pasture soil	pasture soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005774	peat	peat soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005774	peat soil	peat soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005775	salty soil	salt contaminated soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005775	salt contaminated soil	salt contaminated soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005776	peaty paddy field soil	peaty paddy field soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005777	steppe soil	steppe soil	biolink:OntologyClass
CUI-less	N/A	ENVO:01001734	incoming solar radiation	insolation process	biolink:OntologyClass
CUI-less	N/A	ENVO:01001734	insolation	insolation process	biolink:OntologyClass
CUI-less	N/A	ENVO:01001734	insolation process	insolation process	biolink:OntologyClass
CUI-less	N/A	ENVO:00005789	bluegrass field soil	bluegrass field soil	biolink:OntologyClass
CUI-less	N/A	ENVO:01000402	tropical mixed broadleaf forest	tropical mixed broadleaf forest	biolink:OntologyClass
CUI-less	N/A	ENVO:01000403	tropical mangrove forest	tropical mangrove	biolink:OntologyClass
CUI-less	N/A	ENVO:01000403	tropical mangrove	tropical mangrove	biolink:OntologyClass
CUI-less	N/A	ENVO:01001733	anabatic wind	anabatic wind	biolink:OntologyClass
CUI-less	N/A	ENVO:01000404	manufactured plastic	manufactured plastic	biolink:OntologyClass
CUI-less	N/A	ENVO:01001736	cooling of a liquid	cooling of a liquid	biolink:OntologyClass
CUI-less	N/A	ENVO:01001735	cooling of a gas	cooling of a gas	biolink:OntologyClass
CUI-less	N/A	ENVO:01000405	PM10	respirable suspended particulate matter	biolink:OntologyClass
CUI-less	N/A	ENVO:01000405	respirable suspended particulate matter	respirable suspended particulate matter	biolink:OntologyClass
CUI-less	N/A	ENVO:01001730	jet-effect wind	jet-effect wind	biolink:OntologyClass
CUI-less	N/A	ENVO:01001732	slope flow	slope flow	biolink:OntologyClass
CUI-less	N/A	ENVO:01000400	tropical thorn forest	tropical thorn forest	biolink:OntologyClass
CUI-less	N/A	ENVO:01000401	coniferous forest	tropical mixed needleleaf forest	biolink:OntologyClass
CUI-less	N/A	ENVO:01000401	tropical mixed needleleaf forest	tropical mixed needleleaf forest	biolink:OntologyClass
CUI-less	N/A	ENVO:01001731	tehuantepecer	mountain-gap wind	biolink:OntologyClass
CUI-less	N/A	ENVO:01001731	düsenwind	mountain-gap wind	biolink:OntologyClass
CUI-less	N/A	ENVO:01001731	kossava	mountain-gap wind	biolink:OntologyClass
CUI-less	N/A	ENVO:01001731	mountain-gap wind	mountain-gap wind	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001060	awamori food product	awamori food product	biolink:OntologyClass
CUI-less	N/A	ENVO:01001738	cooling of a fluid	cooling of a fluid	biolink:OntologyClass
CUI-less	N/A	ENVO:01000406	snow	snow	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001063	bantu beer	millet beer food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001063	millet beer food product	millet beer food product	biolink:OntologyClass
CUI-less	N/A	ENVO:01001737	cooling of a solid	cooling of a solid	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001064	bottled beer food product	bottled beer food product	biolink:OntologyClass
CUI-less	N/A	ENVO:01000407	littoral zone	littoral zone	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001061	bacon food product	bacon food product	biolink:OntologyClass
CUI-less	N/A	ENVO:01000408	environmental area	environmental zone	biolink:OntologyClass
CUI-less	N/A	ENVO:01000408	environmental zone	environmental zone	biolink:OntologyClass
CUI-less	N/A	ENVO:01000409	fringing wetland	freshwater littoral zone	biolink:OntologyClass
CUI-less	N/A	ENVO:01000409	freshwater littoral zone	freshwater littoral zone	biolink:OntologyClass
CUI-less	N/A	ENVO:01001739	warming of a fluid	warming of a fluid	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001062	fermented millet food product	fermented millet food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001067	buttermilk food product	buttermilk food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001065	blue cheese food product	blue cheese food product	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_00001069	fermented fruit food product	fermented fruit food product	biolink:OntologyClass
CUI-less	N/A	ENVO:00005780	greenhouse soil	greenhouse soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005781	heat stressed soil	heat stressed soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005782	ornithogenic soil	ornithogenic soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005783	leafy wood soil	leafy wood soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005784	spruce forest soil	spruce forest soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005785	obsolete volcanic soil	obsolete volcanic soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005786	upland soil	upland soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005787	eucalyptus forest soil	eucalyptus forest soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005788	rubber plantation soil	rubber plantation soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005756	lawn soil	lawn soil	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_03430130	food (liquid)	food (liquid)	biolink:OntologyClass
CUI-less	N/A	ENVO:00005757	bacteria enriched soil	bacteria enriched soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005758	alluvial swamp soil	alluvial swamp soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005759	alluvial paddy field soil	alluvial paddy field soil	biolink:OntologyClass
CUI-less	N/A	NCBITaxon:7008	Schistocerca	Schistocerca	biolink:OrganismalEntity
CUI-less	N/A	OBO:PATO_0002021	cone-shaped	conical	biolink:OntologyClass
CUI-less	N/A	OBO:PATO_0002021	conical	conical	biolink:OntologyClass
CUI-less	N/A	CHEBI:33595	cyclic compound	cyclic compound	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33597	homocyclic compound	homocyclic compound	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33598	carbocyclic compound	carbocyclic compound	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:77971	raising agent	raising agent	biolink:ChemicalSubstance
CUI-less	N/A	ENVO:00005750	grassland soil	grassland soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005751	jungle soil	jungle soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005752	sawah soil	sawah soil	biolink:OntologyClass
CUI-less	N/A	CHEBI:77974	food packaging gas	food packaging gas	biolink:ChemicalSubstance
CUI-less	N/A	ENVO:00005753	urea enriched soil	urea enriched soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005754	fertilized soil	fertilized soil	biolink:OntologyClass
CUI-less	N/A	NCBITaxon:7010	Locusta gregaria	Schistocerca gregaria	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:7010	desert locust	Schistocerca gregaria	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:7010	Schistocerca gregaria	Schistocerca gregaria	biolink:OrganismalEntity
CUI-less	N/A	ENVO:00005755	field soil	field soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005767	manured soil	manured soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005768	orchid soil	orchid soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005769	mountain forest soil	mountain forest soil	biolink:OntologyClass
CUI-less	N/A	UBERON:0004529	anatomical protrusion	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	projection	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	processes	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	ridge	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	protrusion	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	lamellae	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	process	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	shelves	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	ridges	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	laminae	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	processus	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	organ process	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	anatomical process	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	lamella	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	spine	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	lamina	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	flange	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	projections	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	projection	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	flanges	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	shelf	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	process of organ	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	papilla	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004529	anatomical projection	anatomical projection	biolink:AnatomicalEntity
CUI-less	N/A	OBO:FOODON_03316579	multi-component vegetable product	multi-component vegetable product	biolink:OntologyClass
CUI-less	N/A	UBERON:0004536	lymphatic vessel network	lymph vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004536	lymphatic trunks and ducts	lymph vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004536	lymph vessels	lymph vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004536	lymphatic vasculature	lymph vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004536	trunci et ductus lymphatici	lymph vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004536	lymphatic vessels set	lymph vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004536	set of lymphatic vessels	lymph vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004536	lymph vasculature	lymph vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0005867	mandibular process	mandibular prominence	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0005867	mandibular swelling	mandibular prominence	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0005867	prominentia mandibularis	mandibular prominence	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0005867	mandibular prominence	mandibular prominence	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004537	blood vessels	blood vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004537	blood vessel system	blood vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004537	blood vascular network	blood vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004537	blood system	blood vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004537	set of blood vessels	blood vasculature	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004537	blood vasculature	blood vasculature	biolink:AnatomicalEntity
CUI-less	N/A	ENVO:00005760	burnt soil	burned soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005760	burned soil	burned soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005761	meadow soil	meadow soil	biolink:OntologyClass
CUI-less	N/A	UBERON:0004535	Herz und Gefaesssystem	cardiovascular system	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004535	CV system	cardiovascular system	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004535	cardiovascular system	cardiovascular system	biolink:AnatomicalEntity
CUI-less	N/A	ENVO:00005762	chloropicrin enriched soil	chloropicrin enriched soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005763	humus-rich acidic ash soil	humus-rich acidic ash soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005764	pond soil	pond soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005765	frozen compost soil	frozen compost soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005766	limed soil	limed soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005738	foam	foam	biolink:OntologyClass
CUI-less	N/A	ENVO:00005739	sea foam	sea foam	biolink:OntologyClass
CUI-less	N/A	CHEBI:46890	silicon hydroxide	silicon hydroxide	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33575	carboxylic acid	carboxylic acid	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33579	main group molecular entity	main group molecular entity	biolink:ChemicalSubstance
CUI-less	N/A	UBERON:0005856	mesenchyme condensation	developing mesenchymal condensation	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0005856	developing mesenchymal condensation	developing mesenchymal condensation	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004521	muscular organ vasculature	vasculature of muscle organ	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004521	vasculature of muscle organ	vasculature of muscle organ	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0004522	vasculature of musculoskeletal system	vasculature of musculoskeletal system	biolink:AnatomicalEntity
CUI-less	N/A	ENVO:00005745	allotment garden	allotment garden	biolink:OntologyClass
CUI-less	N/A	ENVO:00005746	savanna soil	savanna soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005747	compost soil	compost soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005748	dry soil	dry soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005749	farm soil	farm soil	biolink:OntologyClass
CUI-less	N/A	CHEBI:63367	monosaccharide derivative	monosaccharide derivative	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33583	noble gas molecular entity	noble gas molecular entity	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33585	lead molecular entity	lead molecular entity	biolink:ChemicalSubstance
CUI-less	N/A	OBO:PATO_0002058	decreased area	decreased area	biolink:OntologyClass
CUI-less	N/A	OBO:PATO_0002057	increased area	increased area	biolink:OntologyClass
CUI-less	N/A	NCBITaxon:7004	migratory locust	Locusta migratoria	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:7004	Locusta migratoria	Locusta migratoria	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:7003	Locusta	Locusta	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:7002	short-horned grasshoppers	Acrididae	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:7002	Acrididae	Acrididae	biolink:OrganismalEntity
CUI-less	N/A	ENVO:00005740	rice paddy soil	paddy field soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005740	paddy field soil	paddy field soil	biolink:OntologyClass
CUI-less	N/A	NCBITaxon:7001	grasshoppers	Caelifera	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:7001	grasshoppers and locusts	Caelifera	biolink:OrganismalEntity
CUI-less	N/A	NCBITaxon:7001	Caelifera	Caelifera	biolink:OrganismalEntity
CUI-less	N/A	ENVO:00005741	alpine soil	alpine soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005742	arable soil	arable soil	biolink:OntologyClass
CUI-less	N/A	CHEBI:33581	boron group molecular entity	boron group molecular entity	biolink:ChemicalSubstance
CUI-less	N/A	ENVO:00005743	roadside soil	roadside soil	biolink:OntologyClass
CUI-less	N/A	ENVO:00005744	allotment garden soil	allotment garden soil	biolink:OntologyClass
CUI-less	N/A	CHEBI:33582	carbon group molecular entity	carbon group molecular entity	biolink:ChemicalSubstance
CUI-less	N/A	ENVO:01000479	lime stucco	lime plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000479	lime render	lime plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000479	slaked lime plaster	lime plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000479	lime plaster	lime plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000475	brick	brick	biolink:OntologyClass
CUI-less	N/A	ENVO:01000476	render	plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000476	stucco	plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000476	plaster	plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000477	plaster of Paris	gypsum plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000477	gypsum plaster	gypsum plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000478	cement stucco	cement plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000478	cement render	cement plaster	biolink:OntologyClass
CUI-less	N/A	ENVO:01000478	cement plaster	cement plaster	biolink:OntologyClass
CUI-less	N/A	CHEBI:33558	alpha-amino-acid anion	alpha-amino-acid anion	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33559	s-block element atom	s-block element atom	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33551	organosulfonic acid	organosulfonic acid	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33552	sulfonic acid derivative	sulfonic acid derivative	biolink:ChemicalSubstance
CUI-less	N/A	ENVO:01000471	A ceiling is an overhead interior surface that covers the upper limit of a room. It is not generally considered a structural element, but a finished surface concealing the underside of the floor or roof structure above.	ceiling	biolink:OntologyClass
CUI-less	N/A	ENVO:01000471	ceiling	ceiling	biolink:OntologyClass
CUI-less	N/A	ENVO:01000472	roof	building roof	biolink:OntologyClass
CUI-less	N/A	ENVO:01000472	building roof	building roof	biolink:OntologyClass
CUI-less	N/A	UBERON:0003258	foregut endoderm	endoderm of foregut	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0003258	endoderm of foregut	endoderm of foregut	biolink:AnatomicalEntity
CUI-less	N/A	ENVO:01000473	thatch	thatch	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_03303220	desert preparation	dessert food	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_03303220	dessert	dessert food	biolink:OntologyClass
CUI-less	N/A	OBO:FOODON_03303220	dessert food	dessert food	biolink:OntologyClass
CUI-less	N/A	ENVO:01000474	brick material	brick material	biolink:OntologyClass
CUI-less	N/A	ENVO:01000470	building enclosure	building envelope	biolink:OntologyClass
CUI-less	N/A	ENVO:01000470	building envelope	building envelope	biolink:OntologyClass
CUI-less	N/A	ENVO:01000468	fence	fence	biolink:OntologyClass
CUI-less	N/A	ENVO:01000469	exterior wall	exterior wall	biolink:OntologyClass
CUI-less	N/A	ENVO:01001799	tropical dry broadleaf forest	tropical dry broadleaf forest	biolink:OntologyClass
CUI-less	N/A	ENVO:01000464	non-hydraulic cement	non-hydraulic cement	biolink:OntologyClass
CUI-less	N/A	ENVO:01001796	temperate mixed forest	temperate mixed forest	biolink:OntologyClass
CUI-less	N/A	ENVO:01000465	building wall	building wall	biolink:OntologyClass
CUI-less	N/A	ENVO:01001795	ecosystem process	ecosystem process	biolink:OntologyClass
CUI-less	N/A	ENVO:01001798	tropical mixed forest biome	tropical mixed forest biome	biolink:OntologyClass
CUI-less	N/A	ENVO:01000466	defensive wall	boundary wall	biolink:OntologyClass
CUI-less	N/A	ENVO:01000466	boundary wall	boundary wall	biolink:OntologyClass
CUI-less	N/A	ENVO:01001797	tropical mixed forest	tropical mixed forest	biolink:OntologyClass
CUI-less	N/A	ENVO:01000467	barrier	constructed barrier	biolink:OntologyClass
CUI-less	N/A	ENVO:01000467	constructed barrier	constructed barrier	biolink:OntologyClass
CUI-less	N/A	UBERON:0015228	cardiac structure	circulatory organ	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0015228	heart	circulatory organ	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0015228	heart or heart like organ	circulatory organ	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0015228	cardiac pump	circulatory organ	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0015228	circulatory vessel	circulatory organ	biolink:AnatomicalEntity
CUI-less	N/A	UBERON:0015228	circulatory organ	circulatory organ	biolink:AnatomicalEntity
CUI-less	N/A	CHEBI:33561	d-block element atom	d-block element atom	biolink:ChemicalSubstance
CUI-less	N/A	CHEBI:33562	f-block element atom	f-block element atom	biolink:ChemicalSubstance
CUI-less	N/A	ENVO:01000460	pitch	asphalt	biolink:OntologyClass
